[FIXES]
;
; Sections:
; O = Nil Fix
; Airway/TERPS
; ABQ Diagram
NACAT N032.38.05.470 W114.36.49.880
NAIRB N031.58.58.290 W110.46.59.930
NALKY N032.57.31.960 W114.23.59.340
NAMBE N035.47.20.960 W106.01.42.280
NANIC N037.03.58.120 W101.37.37.660
NAVHO N035.24.25.020 W112.26.23.530
NAVOQ N033.25.43.420 W111.53.21.010
NAVSE N035.13.27.620 W113.58.52.300
NAXUE N036.09.40.960 W105.58.23.830
NEBNE N032.15.21.450 W110.58.09.270
NEEDL N033.13.06.110 W110.33.46.460
NEELE N033.20.30.650 W112.21.23.040
NEETO N032.28.36.400 W103.26.26.500
NEILL N034.44.03.400 W101.38.42.240
NELGE N035.21.35.120 W106.32.08.920
NELON N033.03.01.490 W104.30.55.070
NEPTN N034.45.05.230 W110.10.30.210
NESNE N035.07.58.780 W103.39.43.910
NEVKE N033.31.04.200 W111.45.37.600
NEVUE N031.34.54.730 W106.00.35.630
NEVZI N032.09.50.130 W111.18.08.310
NEWMX N032.26.15.640 W109.45.17.780
NICLE N036.18.43.670 W113.13.28.960
NIDSE N033.52.33.000 W114.00.51.000
NIKEE N032.06.27.980 W111.16.57.660
NIMBY N033.20.44.910 W111.57.04.170
NINEE N034.45.39.820 W114.16.18.820
NINTE N034.36.48.300 W111.58.15.800
NISIW N033.05.01.030 W111.54.13.530
NIVAE N036.00.46.620 W101.13.15.420
NOCHI N032.02.00.200 W109.45.29.530
NOCIG N031.48.42.590 W106.12.13.640
NODME N035.10.43.640 W106.41.48.510
NOFLY N034.11.22.420 W110.49.35.680
NOIZE N031.56.48.090 W110.38.47.460
NOLLS N032.48.36.580 W112.56.42.810
NONDE N035.21.20.360 W108.01.52.310
NORDY N033.24.11.220 W112.43.22.860
NOSEW N035.31.08.170 W100.59.37.920
NOYSE N035.00.38.990 W106.31.02.000
NUBIY N031.06.17.940 W103.12.54.190
NUBZU N032.16.25.180 W109.51.40.080
NUFTA N031.27.57.060 W110.02.40.440
NUNCA N035.34.39.870 W109.06.18.350
NUQUH N031.48.01.320 W105.59.20.650
NUWIN N032.30.04.340 W107.32.00.050
OAKLI N033.21.50.370 W112.00.51.920
OATES N034.52.12.520 W111.42.33.760
OBASE N033.31.31.460 W112.08.02.440
OBISE N032.00.22.980 W110.43.28.870
OBNAE N033.58.19.330 W106.53.11.880
OBULL N033.20.00.000 W111.15.00.000
OCATU N033.27.33.070 W111.49.53.910
OCENA N036.54.37.710 W101.52.50.750
OCGAK N035.48.44.710 W100.30.13.380
ODKAE N030.29.39.020 W103.27.03.430
ODLAE N036.47.23.810 W108.06.11.250
ODLUE N032.19.20.180 W107.38.01.220
ODNEE N033.17.05.840 W102.45.31.920
ODOXE N033.01.53.460 W105.53.25.060
ODOYU N034.51.00.000 W100.18.00.000
OGENE N032.02.43.100 W111.02.05.630
OGEPE N033.00.13.340 W105.49.02.460
OGHUS N033.28.20.390 W102.01.58.930
OGILL N032.55.35.640 W114.52.54.880
OGSOE N034.21.19.910 W114.12.21.980
OHKAY N035.52.40.590 W106.04.08.270
OJGIL N033.26.27.260 W112.08.23.080
OJIRO N032.36.52.790 W103.07.40.950
OKAPY N034.46.25.810 W112.34.01.670
OKRIE N035.08.00.740 W101.25.27.620
OKUYU N033.31.05.490 W105.20.16.660
OKWUS N035.42.09.720 W100.02.16.490
OLDEE N031.51.13.860 W106.18.00.450
OLFAD N033.39.42.370 W101.54.32.100
OLIIN N032.03.45.690 W110.11.23.060
OLIVY N034.53.52.300 W102.18.03.280
OLLEY N032.23.00.000 W104.02.00.000
OLLSN N032.18.09.650 W110.59.14.860
OLTER N036.17.47.100 W102.08.39.200
OLTIE N031.47.34.940 W106.15.57.900
OMGIJ N034.36.01.580 W112.28.36.680
OMGOE N033.15.25.920 W111.21.24.340
OMLEE N036.42.52.670 W105.18.29.670
OMOPE N034.20.42.580 W103.16.47.010
OMUDE N034.31.33.090 W103.09.05.420
OMVUE N036.49.40.060 W100.57.21.230
ONCAQ N031.18.17.870 W103.26.58.460
ONEKE N033.27.43.470 W111.43.47.540
ONELE N033.47.12.990 W111.59.22.140
ONEXY N033.50.12.660 W102.01.48.690
ONIVY N035.58.36.560 W102.32.46.480
ONRTH N033.28.00.000 W110.37.00.000
ONSOM N033.24.31.660 W104.07.47.940
OPKUE N034.26.34.250 W103.15.07.240
OPNIE N033.36.26.090 W112.17.38.700
OPRAE N032.14.50.910 W110.48.19.170
OPSHN N038.08.44.900 W104.39.04.000
OPUMY N034.04.25.060 W111.21.16.850
OPUYE N033.16.32.860 W111.37.26.360
ORIYE N033.16.29.740 W111.36.58.020
ORNEE N034.58.56.420 W106.09.18.640
OROCO N032.52.54.580 W104.30.06.040
ORYXX N033.42.44.960 W105.49.02.050
OSELE N033.39.00.910 W112.40.11.010
OSGUE N033.26.07.330 W112.11.50.300
OSHWA N032.49.55.130 W102.39.01.930
OTINS N036.34.57.720 W107.50.11.320
OTRRR N033.14.18.450 W111.34.25.010
OTUKE N032.22.32.290 W111.04.40.920
OURAY N038.14.09.800 W106.35.35.400
OVAME N036.58.24.600 W101.28.43.110
OVAZO N035.44.53.070 W105.03.43.100
OVNUY N033.25.43.880 W112.08.23.690
OVOKE N035.42.59.600 W101.01.50.280
OVPUE N036.39.18.370 W108.27.22.740
OVPUH N035.53.41.430 W101.44.06.260
OVSAW N035.45.24.880 W101.11.12.330
OVUGY N035.51.21.460 W101.34.41.220
OWING N033.30.58.000 W099.56.52.000
OWUKU N036.00.39.100 W102.12.34.630
OWUPO N036.02.14.910 W102.53.15.830
OWUPO N036.02.14.910 W102.53.15.830
OXAME N032.20.27.390 W107.13.47.530
OXILE N032.14.33.920 W111.05.29.640
OXKAR N035.54.29.380 W102.20.05.210
OXONE N036.17.37.880 W102.43.35.200
OXUTE N036.17.30.840 W102.13.11.040
OXYAC N032.16.28.910 W104.19.44.480
OXYGN N033.36.56.050 W112.10.15.160
OYEDA N033.07.00.000 W104.24.00.000
OYUSA N036.03.13.950 W101.18.37.770
PAAAR N033.04.14.360 W111.33.58.300
PABST N032.56.18.040 W115.02.44.850
PADPE N033.12.36.690 W111.32.26.930
PAFEL N034.28.24.140 W109.16.17.140
PAHNN N035.16.20.140 W101.48.59.990
PALVO N033.20.55.220 W114.48.28.650
PAMPE N035.08.49.070 W101.36.16.200
PANDE N035.08.47.100 W101.48.20.200
PANTD N035.11.36.020 W112.23.35.650
PAPBI N032.28.07.920 W111.15.48.020
PARCS N032.09.18.110 W110.59.06.350
PARIE N035.41.07.340 W101.06.00.190
PARKZ N034.39.21.870 W112.25.54.450
PASEO N035.12.19.120 W106.47.37.270
PASNY N033.26.27.090 W112.01.36.700
PATOK N035.01.50.010 W114.11.26.160
PAYNT N033.16.47.850 W112.50.38.810
PAYSO N034.21.16.040 W110.47.42.050
PDXGS N033.16.18.500 W111.31.58.940
PEAKS N033.38.07.860 W111.24.45.160
PEATE N032.58.34.150 W105.58.42.160
PEBCY N031.44.23.330 W106.18.44.590
PECOS N034.06.56.770 W104.29.08.970
PEDRA N035.30.40.730 W106.58.10.370
PEDSE N033.08.56.190 W102.53.45.590
PEDVE N033.22.39.570 W112.25.11.500
PELCI N035.03.20.160 W103.55.48.770
PELDY N036.50.19.800 W107.46.04.200
PELVE N033.13.55.420 W107.16.18.490
PENSL N032.08.09.400 W109.15.44.030
PEPTE N034.44.38.260 W106.41.21.700
PERDE N036.54.14.190 W101.08.17.330
PERKY N033.26.44.740 W112.28.23.370
PERRO N031.27.50.910 W110.08.31.050
PETRS N033.25.51.870 W112.04.08.120
PEVDE N033.25.43.850 W111.46.40.020
PEVYU N034.52.48.370 W112.10.43.800
PEYON N034.40.11.420 W114.26.10.020
PEZIB N035.45.43.840 W102.40.10.940
PEZIB N035.45.43.840 W102.40.10.940
PGSKN N033.35.16.640 W112.13.29.190
PHASE N032.21.40.720 W109.09.28.400
PHRED N033.38.44.700 W114.07.18.300
PHYLE N034.57.09.440 W112.27.51.940
PIBCI N033.55.30.180 W101.50.33.590
PIBIE N034.45.12.660 W103.19.29.420
PICAH N032.39.57.040 W111.43.36.090
PICHR N034.03.47.830 W111.10.14.300
PICKY N036.24.10.080 W100.01.41.490
PICLI N032.39.47.620 W111.28.41.950
PICNN N035.59.26.710 W100.59.42.620
PICTA N032.48.54.930 W103.34.19.920
PIERS N031.56.55.480 W106.04.49.620
PILLA N034.48.53.570 W106.31.58.590
PIMMA N032.21.03.800 W111.10.02.900
PINDA N034.48.48.220 W104.57.07.480
PINNG N032.44.48.180 W111.11.49.000
PIQPU N035.58.00.950 W100.19.04.060
PIVOC N035.30.32.310 W101.16.13.300
PLATS N033.31.59.610 W105.17.03.340
PLEBS N033.41.29.000 W098.22.10.000
PLNET N034.54.50.340 W106.36.00.060
PLNZE N035.06.29.420 W101.42.07.860
PLODD N034.14.13.860 W102.57.57.550
PNOBB N032.44.03.920 W114.40.15.340
PNYON N035.02.15.010 W107.16.02.960
POAKE N035.54.18.460 W106.00.40.650
POBUE N034.17.57.390 W109.50.49.260
POCCK N033.47.47.260 W111.47.22.620
POCIB N032.11.42.360 W111.01.55.960
PODRY N033.39.30.910 W112.09.49.880
POLLO N033.44.15.690 W101.49.45.900
POMBE N035.35.31.040 W109.07.01.590
POMEE N036.44.50.940 W107.57.16.400
PONTO N036.44.11.360 W108.19.35.480
PONUE N031.18.03.070 W104.44.55.640
POPKE N033.11.01.190 W111.56.31.430
PORCU N035.05.59.310 W102.17.10.450
POSLE N032.15.07.250 W110.58.33.440
POTER N032.54.35.480 W112.09.49.910
POURS N034.03.59.850 W111.55.48.630
POYOH N035.14.26.220 W106.23.51.880
PREPP N032.29.12.030 W103.27.10.260
PREVE N035.15.50.400 W101.34.54.890
PRFUM N035.30.24.460 W113.56.34.850
PRIMY N033.26.26.750 W111.56.49.120
PRISO N031.57.01.620 W106.11.29.480
PROAS N032.58.35.660 W111.41.48.510
PRRES N034.22.56.120 W110.08.19.660
PRSLY N038.12.05.000 W103.36.46.000
PRSON N032.48.45.180 W114.38.15.190
PRUNN N033.26.26.310 W111.52.50.230
PUDRE N031.48.04.710 W106.24.00.660
PUGDE N031.51.15.750 W110.30.10.740
PUKRE N033.13.41.060 W111.38.38.370
PUKTE N035.09.31.000 W101.48.37.660
PULBE N035.07.24.660 W101.40.57.600
PUMPS N036.13.06.740 W107.41.35.640
PUNNT N033.19.46.880 W112.41.24.960
PURCH N033.25.51.820 W112.03.25.100
PUROO N034.50.34.670 W112.26.51.810
PUSCH N032.24.01.680 W110.53.07.480
PYPPE N033.15.35.060 W111.55.55.660
PYRIT N034.52.10.390 W110.30.41.160
QALIB N033.26.26.950 W111.59.26.880
QAQCE N033.25.51.240 W112.18.43.740
QUAKY N034.05.27.510 W111.56.08.080
QUANA N035.10.28.170 W101.33.47.610
QUELL N037.04.04.200 W107.50.56.790
QUENY N033.37.29.280 W111.53.13.870
QUIKK N032.18.57.030 W111.15.37.420
QURTR N035.18.44.330 W101.45.00.670
QURTT N033.12.00.800 W114.50.09.040
QURTZ N033.34.00.450 W110.47.06.240
QWERK N033.17.55.510 W111.33.07.740
RABOY N034.29.40.060 W109.19.34.610
RACKS N033.04.22.690 W104.47.27.690
RACOG N034.39.06.140 W114.25.17.930
RADNY N034.56.43.690 W102.16.08.510
RADOM N033.59.50.880 W111.50.25.500
RADOS N033.21.34.070 W114.43.03.810
RAGYN N032.28.00.000 W112.00.00.000
RAMIN N033.10.00.070 W111.29.49.600
RAMSY N034.53.28.520 W113.08.17.980
RANAE N032.07.01.860 W110.39.10.910
RANOY N035.35.21.530 W108.59.35.790
RAPKE N034.31.12.190 W103.29.45.390
RARKE N033.23.49.830 W104.32.20.390
RAVEE N033.31.00.000 W104.22.00.000
RAVME N034.48.07.150 W106.53.43.060
RAWNI N033.38.40.490 W102.22.10.730
RAXIE N035.26.41.940 W101.46.19.970
RAYCO N032.03.54.160 W111.04.04.070
RDRNR N035.05.29.580 W106.45.34.960
REBDE N031.53.05.630 W111.03.08.450
RECKN N034.35.07.590 W103.35.27.100
RECOK N032.46.08.290 W110.55.38.220
REDDY N032.19.51.370 W110.35.00.020
REDON N035.47.06.680 W106.30.10.310
REKVE N034.30.40.240 W114.18.57.140
RENCO N035.25.28.140 W105.47.03.730
RENTT N036.04.12.140 W113.38.18.190
REPGE N035.34.48.170 W101.08.35.770
REPPA N036.12.14.620 W101.26.00.980
RESER N036.54.49.210 W107.29.25.970
RESNE N033.36.59.420 W114.41.46.890
RESOY N036.31.32.030 W105.46.36.750
RESRV N033.26.47.920 W108.30.54.200
REVIE N035.47.17.010 W101.03.53.590
REYOK N033.38.02.120 W104.55.18.980
REYON N035.06.40.840 W106.48.07.920
RGINA N036.27.46.800 W107.17.45.740
RHYSS N036.12.19.110 W110.52.16.230
RICSY N034.57.05.640 W106.42.56.810
RIDDO N036.50.42.400 W101.03.52.170
RIDSE N034.58.56.520 W106.15.58.210
RIGGO N036.52.16.640 W102.03.28.520
RIICH N033.14.25.920 W112.5.43.090
RIICK N032.42.47.740 W105.08.03.970
RILYO N036.54.55.310 W101.11.18.890
RIMKE N034.34.00.000 W102.54.20.040
RIMMM N035.31.54.240 W112.05.40.390
RIOWE N031.48.04.740 W106.00.23.620
RIPUW N033.35.26.280 W111.03.04.570
RISDY N031.27.48.690 W103.34.23.720
RISGE N031.48.31.470 W106.08.42.810
RIVGE N036.44.57.530 W108.32.31.100
RIVIL N032.10.53.650 W111.00.58.750
RIYCO N033.02.04.110 W111.45.14.650
RKART N035.03.57.630 W106.44.34.400
RKDAM N033.03.14.960 W113.22.05.030
RMERO N034.52.53.960 W106.31.59.890
ROBRY N032.45.35.930 W103.07.45.400
ROCKI N033.53.46.170 W102.14.31.690
ROCLO N035.45.17.770 W109.03.09.130
ROCQO N032.59.28.120 W111.19.00.500
RODDS N037.12.17.670 W106.02.45.590
ROGBE N033.52.12.700 W114.43.06.410
ROGDE N033.22.51.440 W102.10.57.710
ROGSE N035.02.42.060 W106.44.34.190
ROHYO N032.29.06.820 W104.18.31.630
ROJJO N033.24.37.220 W107.02.51.000
ROLFY N032.49.04.690 W114.29.57.700
RONDE N033.23.40.050 W104.48.29.900
ROSAW N035.08.07.110 W111.36.00.300
ROSEE N033.38.06.630 W111.09.16.920
ROSEI N036.07.23.910 W107.35.09.050
ROSKR N032.16.54.120 W111.27.42.100
ROTBE N034.26.42.990 W103.24.19.370
ROTGY N035.01.10.380 W101.49.12.300
ROUGH N036.26.47.400 W109.41.06.100
ROUTE N035.24.44.000 W101.37.50.190
ROUTI N035.11.03.130 W114.01.48.200
ROVSE N035.11.02.390 W103.21.00.640
ROWHO N035.11.58.990 W106.35.59.880
ROXIE N032.54.22.490 W111.51.58.650
ROYSO N035.37.59.330 W106.04.29.340
RRSTA N034.45.08.270 W113.04.10.570
RUGEE N031.35.14.450 W110.27.59.060
RUGGS N032.30.13.950 W114.42.01.540
RUINS N034.51.04.220 W105.51.16.780
RUKTE N033.14.31.860 W102.30.30.100
RUPOY N033.20.19.210 W112.27.29.670
RURIW N035.54.51.001 W112.20.36.000
RUSLE N034.16.23.780 W102.58.05.100
RUTER N032.17.01.440 W106.53.55.210
RUTHH N033.34.52.050 W112.01.07.930
RUVIE N032.05.02.070 W110.54.17.430
RUWEL N030.29.16.490 W103.37.56.840
RUZGO N035.10.02.810 W106.40.02.970
RVANN N033.14.04.930 W111.58.26.430
RYAN N032.08.19.637 W111.09.41.385
RYYNN N032.04.44.150 W111.11.47.910
SABLE N033.36.33.310 W113.15.55.660
SACAT N033.15.22.750 W111.52.26.750
SACBO N035.40.14.530 W106.03.28.630
SADLL N033.16.00.530 W113.20.42.400
SAKOY N034.30.45.810 W109.22.25.840
;SAKOY N034.30.46.280 W109.22.26.970;activate 6-17-21
SALGE N035.04.58.770 W105.40.07.020
SALOM N033.30.58.250 W113.53.19.930
SALTS N033.56.21.380 W110.33.27.400
SALUD N032.52.44.030 W114.43.23.340
SAMMM N032.49.16.540 W106.00.47.350
SAMMR N031.52.22.380 W105.54.19.520
SAPPS N032.47.09.870 W112.37.25.660
SARRT N031.51.54.190 W106.07.24.090
SARTE N033.26.26.060 W112.25.41.340
SARUE N034.58.06.770 W101.43.13.520
SASME N032.24.04.370 W110.59.09.130
SATRN N033.07.57.660 W111.17.18.310
SAVRE N035.41.45.480 W112.24.59.560
SAXIE N032.02.22.720 W110.50.59.110
SAYKA N036.35.57.710 W104.41.45.240
SAYUL N032.42.25.280 W114.53.16.390
SAZAR N031.54.06.190 W106.45.56.390
SCABI N033.37.13.000 W099.27.02.000
SCADE N033.25.43.470 W111.53.21.200
SCEND N035.20.06.710 W101.53.12.260
SCHLS N035.14.18.550 W113.09.42.770
SCOLE N033.27.45.800 W114.04.54.400
SDUNX N035.13.38.500 W106.52.28.220
SEASE N032.00.51.940 W110.43.09.530
SEASU N033.39.26.140 W111.46.39.330
SEBOC N032.45.11.410 W109.35.00.960
SEBPO N033.05.06.890 W104.37.18.530
SEBTE N029.38.11.690 W104.18.42.280
SECBO N032.30.12.180 W111.15.46.920
SECKA N033.11.45.660 W112.06.39.770
SECOK N034.56.37.700 W111.41.45.660
SECRO N035.40.30.910 W106.06.22.620
SEEEH N031.48.16.120 W106.26.35.690
SEELI N033.25.50.440 W111.46.08.200
SEENO N031.54.52.710 W111.45.03.120
SEKBE N032.32.58.790 W107.01.13.960
SEKEE N032.02.05.380 W106.54.48.630
SELPE N034.34.40.560 W103.07.30.920
SEMRE N032.11.13.810 W107.14.05.690
SERRA N031.35.15.840 W110.13.43.620
SEZAR N031.51.23.500 W106.25.43.620
SEZCY N034.59.29.920 W111.49.37.750
SEZUW N033.09.56.300 W111.29.44.640
SHALO N033.40.26.250 W102.09.40.430
SHEFF N035.12.35.380 W111.27.50.110
SHOCK N034.05.54.810 W111.46.14.520
SHORR N032.25.22.420 W111.07.24.090
SHUCK N030.30.26.900 W101.17.34.500
SHUTR N035.13.55.170 W111.33.43.000
SHWNA N034.53.14.060 W106.57.21.570
SHYLY N033.17.10.960 W106.59.18.380
SIBPO N033.12.03.420 W104.32.22.160
SIDER N035.08.42.780 W102.05.26.550
SIIXX N035.16.10.770 W101.44.29.810
SILNE N032.43.06.490 W103.32.29.480
SILOW N034.32.37.680 W111.32.01.660
SIMSS N034.57.47.600 W106.32.01.490
SINHO N035.20.16.990 W113.37.51.390
SIPDE N033.04.15.710 W104.19.44.360
SISIE N034.59.05.160 W113.20.17.170
SITYO N037.15.51.210 W104.20.28.510
SIXTY N035.19.52.350 W101.44.18.390
SIZVU N033.13.51.410 W112.03.00.180
SKEEN N032.52.58.450 W105.19.04.520
SKELY N035.29.51.080 W101.16.37.310
SKIIR N031.52.32.280 W105.28.57.400
SKTTR N032.17.38.000 W109.50.44.000
SLAMN N032.44.26.150 W111.15.36.160
SLDER N035.15.54.350 W101.39.25.250
SLIDE N033.13.31.430 W101.59.36.150
SLIDR N034.42.27.420 W109.51.26.390
SLIEE N033.24.25.920 W111.39.41.650
SLNNK N033.19.36.000 W107.17.26.070
SMALL N034.46.35.290 W112.11.48.290
SNAAK N034.45.53.650 W111.46.51.980
SNDIA N035.35.37.420 W106.34.35.330
SNEWP N034.54.50.790 W105.29.30.400
SNOBL N034.25.50.940 W111.58.23.170
SNOWL N033.13.41.980 W111.33.42.550
SNRRA N033.20.14.070 W113.27.38.720
SNTRS N032.04.17.720 W106.36.33.650
SOAPS N034.33.20.890 W106.49.46.650
SODSE N033.34.19.260 W114.24.11.970
SOLBE N035.09.04.450 W111.39.27.430
SOMKE N033.45.30.570 W102.21.57.350
SONGE N036.44.39.040 W108.06.21.240
SONRA N033.17.03.300 W111.03.19.320
SOPKE N035.40.51.140 W105.07.10.320
SOPLE N034.14.25.190 W103.09.31.080
SOPPA N034.40.50.480 W106.34.16.420
SOQSY N033.51.45.470 W111.52.17.730
SOVDE N036.59.26.780 W107.32.24.370
SOVOY N035.42.27.940 W101.11.55.010
SOWAR N034.58.55.180 W105.52.22.310
SPADE N033.54.39.690 W102.09.10.640
SPEDY N035.06.43.820 W106.53.47.360
SPINK N033.26.07.900 W113.56.46.510
SPLIT N031.36.18.720 W110.43.38.000
SPLTR N034.09.39.330 W109.28.06.640
SPLTZ N031.57.31.630 W110.57.07.710
SPNGS N033.31.30.100 W106.00.42.940
SPRKY N033.26.09.010 W111.53.27.820
SPRUL N031.09.00.000 W104.23.00.000
SPTFR N033.23.49.000 W113.43.29.000
SQUEZ N032.59.55.440 W111.23.58.320
SSAND N032.09.33.390 W110.19.51.220
SSBEE N035.16.47.620 W101.46.53.020
SSKEE N035.37.59.160 W111.49.27.530
SSKYE N035.51.41.380 W107.30.06.420
STAFO N034.22.48.300 W102.53.22.960
STIKI N034.57.07.970 W106.42.31.900
STIKS N034.12.30.880 W103.34.07.250
STONE N031.50.51.270 W109.58.45.330
STONY N034.45.44.590 W107.12.27.730
STRRM N032.53.10.570 W111.54.32.210
STYES N035.05.30.170 W101.33.33.420
SUGOE N036.05.41.040 W101.24.00.460
SULFR N031.36.18.740 W109.53.26.580
SULLI N031.56.03.770 W110.34.16.460
SUMBE N033.05.14.630 W105.48.59.820
SUMMY N031.59.12.880 W105.43.36.390
SUMVE N032.53.48.960 W106.04.09.290
SUNCY N033.41.09.730 W112.06.38.940
SUNEE N035.37.59.360 W109.04.58.880
SUNSS N033.03.07.760 W111.28.09.270
SUSIQ N031.59.25.060 W107.01.36.830
SUTBY N032.56.28.250 W111.25.11.390
SUTGE N035.55.51.440 W106.01.08.690
SWGNS N034.43.07.040 W112.21.04.540
SWIRL N034.11.59.870 W111.55.18.570
SWOON N033.17.50.590 W113.13.49.070
TABHU N031.35.14.900 W110.24.42.930
TACOH N034.56.32.060 W106.23.27.290
TACOZ N033.59.21.250 W105.14.41.680
TACUB N032.26.18.540 W111.19.11.070
TACYU N032.13.29.300 W110.57.37.630
TAFOY N035.20.14.990 W105.34.32.290
TAGGS N033.25.11.930 W111.10.25.660
TAGOC N033.50.42.710 W112.02.04.690
TALEN N032.45.56.580 W104.45.54.280
TALLR N035.02.21.840 W105.29.54.750
TAMEY N035.58.59.060 W105.28.50.700
TANER N035.52.05.770 W107.25.42.570
TANKZ N033.47.48.180 W113.04.18.500
TAPDE N034.59.49.710 W108.21.51.840
TAPGE N030.52.58.720 W102.52.07.050
TASGE N034.25.22.000 W114.04.00.860
TASNE N032.58.35.060 W102.50.42.710
TATAW N033.01.23.130 W103.19.34.110
TATKE N037.02.57.210 W104.44.14.430
TATUY N033.15.41.020 W112.32.03.040
TAWNE N035.07.06.500 W111.22.16.860
TBOON N036.05.36.380 W100.57.34.940
TDOWN N031.47.22.310 W106.06.33.510
TEAJA N034.55.16.520 W106.27.37.450
TEBIE N036.44.19.810 W108.20.00.160
TECZA N034.56.52.360 W106.43.12.810
TEDDI N033.40.18.790 W111.18.40.950
TEEAA N031.47.05.060 W106.27.16.010
TEEES N032.16.14.270 W108.15.30.470
TEENR N035.03.58.530 W106.34.38.850
TEICH N033.24.06.820 W112.30.03.450
TEKUY N033.25.43.720 W111.57.27.820
TEKVY N035.40.23.080 W106.02.43.770
TELGE N032.40.38.600 W110.58.58.940
TELIE N031.57.01.860 W106.11.29.410
TELKE N032.00.57.400 W108.45.42.830
TELOY N036.24.10.980 W105.56.13.940
TELRE N031.27.43.400 W104.32.08.470
TELVE N035.24.45.500 W101.45.25.460
TENTS N035.29.31.880 W112.27.06.900
TESLE N033.25.42.430 W112.25.31.400
TEXAE N035.16.50.090 W101.47.03.270
TEXAZ N035.15.10.530 W101.56.47.710
TEYYI N033.25.50.140 W111.44.28.420
TGOLD N033.07.25.000 W112.43.14.000
THOMM N034.03.07.550 W111.43.42.460
TIBQU N032.23.53.210 W104.11.16.470
TIBSE N033.46.35.360 W114.28.16.130
TICNO N033.45.53.950 W101.59.00.410
TIFME N030.34.14.480 W103.35.32.760
TIKUE N036.25.54.570 W101.09.57.560
TIMGE N032.55.46.680 W104.33.30.060
TINCP N038.46.44.700 W106.35.23.000
TINIZ N034.29.38.870 W110.25.38.950
TINOE N032.45.54.260 W114.48.01.650
TIRON N033.36.50.930 W112.54.50.550
TISKE N035.30.45.820 W106.03.32.410
TITFE N030.13.22.540 W103.50.56.100
TIXIE N032.00.51.520 W111.04.03.530
TKILA N035.11.32.410 W106.48.37.300
TLMAN N033.27.33.450 W112.15.08.850
TMACK N033.19.08.810 W108.02.44.770
TMFAB N031.47.15.730 W106.27.30.430
TNTOE N034.57.15.590 W106.33.07.750
TOCUT N037.27.56.790 W105.57.54.570
TODRE N033.26.24.990 W111.44.28.270
TOGIE N033.08.24.250 W106.10.39.170
TOHQU N035.04.02.010 W111.44.49.100
TOLDE N034.13.12.220 W103.10.40.570
TOMBS N031.45.58.360 W110.12.55.250
TONUC N031.40.07.840 W109.49.39.630
TOPAN N033.21.54.930 W104.26.31.590
TOPEE N034.03.06.750 W111.11.07.020
TOPIE N034.44.03.810 W114.30.06.790
TOPRY N035.12.56.850 W114.15.00.830
TORAE N031.58.39.360 W110.39.47.750
TORQE N033.11.40.150 W107.10.22.680
TORTS N032.13.51.270 W111.11.11.950
TOSOY N032.15.49.550 W107.29.11.250
TOSYU N032.21.47.900 W111.06.09.480
TOTEC N032.49.35.820 W111.38.31.920
TOTIE N033.25.43.880 W112.08.30.070
TOXIE N033.30.08.730 W111.46.48.470
TOYOP N032.03.21.040 W111.15.12.290
TRACC N033.23.35.370 W105.24.52.070
TRAGZ N033.25.43.690 W111.57.27.820
TRALS N033.44.00.730 W105.55.30.700
TRAMY N035.04.55.490 W106.30.40.790
TRAVE N034.38.20.650 W106.49.59.340
TRICO N032.01.04.900 W110.36.53.650
TRTIP N031.51.32.600 W106.24.34.320
TRUXE N035.26.42.600 W113.49.43.800
TTRUE N034.38.01.530 W114.23.05.050
TUCOB N035.01.59.550 W103.47.00.550
TUCUY N033.04.00.000 W111.29.00.000
TUDPY N033.50.16.710 W101.49.48.400
TUKEE N033.17.57.550 W111.53.50.800
TUKKO N035.44.37.390 W101.23.41.670
TUKLE N032.02.17.390 W110.51.04.400
TULEE N033.07.43.730 W105.59.37.430
TUPBO N032.17.56.180 W111.17.20.380
TURKI N034.18.03.000 W101.03.39.000
TURLY N036.45.59.520 W107.46.04.220
TURNE N034.42.51.570 W112.46.59.700
TUWEP N036.03.59.540 W113.13.19.040
TUYRU N037.14.03.420 W107.40.28.830
TWINY N032.22.39.900 W107.54.48.420
TXSAS N031.27.06.630 W104.26.20.360
TXSAS N031.27.06.630 W104.26.20.360
TYILR N035.02.37.830 W106.32.55.420
TYLAN N031.46.00.710 W106.06.55.870
TYLIK N033.18.19.630 W111.28.35.380
TYWEB N035.08.33.680 W106.47.59.210
TYYNE N034.30.18.100 W110.41.21.340
UBBUF N037.04.00.590 W105.56.37.460
UBICI N036.56.19.470 W101.23.02.840
UCARO N035.55.59.000 W101.58.24.050
UCAYI N034.13.34.860 W114.14.49.170
UCEPO N037.05.08.760 W107.48.59.210
UDECI N031.46.47.070 W106.25.48.910
UDEVY N034.16.00.280 W111.17.29.040
UFACI N033.34.41.000 W101.49.41.940
UGAYA N031.55.32.670 W106.19.30.990
UGETE N032.05.27.700 W111.07.59.960
UHKET N036.41.28.680 W100.49.58.860
UIYQW N033.36.53.790 W114.42.21.180
UJYOY N037.35.03.010 W105.36.58.360
UJZIN N036.31.47.670 W105.46.04.370
UKDEW N035.24.24.620 W101.25.24.270
UKITE N032.37.53.780 W107.57.20.480
UMGEH N036.13.33.830 W102.32.49.380
UMHOB N035.08.35.970 W101.10.36.530
UNCIR N035.02.43.160 W106.48.03.680
UNEKE N033.24.00.000 W101.58.00.000
UNNOS N032.57.00.000 W103.56.00.000
